,tweet_id,tweet_text,class_label,event,source
60,768878041435086852,#terremoto 250 #morti 365 #feriti sigh #PrayForItaly #Italia,sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
40,769194012808974336,RT @EldestDamon: If you can help donate to @crocerossa click the link below or RT #ItalyEarthquake,rescue_volunteering_or_donation_effort,italy_earthquake_aug_2016,italy_earthquake_aug_2016_dev
98,768528795041234944,"RT @lionsclubs: LCIF awards US$100,000 Major Catastrophe grant following #ItalyEarthquake. Donate now:",rescue_volunteering_or_donation_effort,italy_earthquake_aug_2016,italy_earthquake_aug_2016_dev
31,768516568523370496,RT @evalyn416: Prayers go out to everyone affected. #PrayForItaly ἞E἟9❤,sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
160,769773790813302784,RT @Clayton_Sandell: New @DigitalGlobe satellite images show terrible destruction from #ItalyEarthquake. This is the town of Amatrice. http,infrastructure_and_utility_damage,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
105,769085359443632128,RT @Avrilish_JP: Weve heard about strong earthquake hits in Central Italy. Hope all Italian LBS are safe. @avrilbandaidsIT @AvriLavigneIT,sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_dev
102,768490882358050817,"RT @CatholicNewsSvc: #PopeFrancis ditches Weds audience talk to pray for #ItalyEarthquake victims, sends help  http",sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
88,768532217375195136,"RT @Moody_Bible: Please pray for all those affected by the devastating 6.2 magnitude #ItalyEarthquake – many missing, hundreds injured, tho",sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_dev
202,768730678112419841,247 people died in the quake. Shaline pray to Italy with us? #PrayForItaly ἞E἟9,injured_or_dead_people,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
142,768484046682755072,youre in my thoughts and prayers today #PrayForItaly,sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
97,768507069607600128,RT @OfficialWithHL: You can call or text 45500 if you want to donate something! ❤️ #PrayForItaly,rescue_volunteering_or_donation_effort,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
54,769149967827165184,"RT @Stefania_6290: Italy Earthquake Relief Fund on @globalgiving:  if you can, please donate to help my country! #It",rescue_volunteering_or_donation_effort,italy_earthquake_aug_2016,italy_earthquake_aug_2016_dev
36,768522501156659200,Please help us by donating 2€ to this number 45500 @Zoella @Joe_Sugg @Caspar_Lee @MarcusButler @TanyaBurr @JimChapman #PrayForItaly,rescue_volunteering_or_donation_effort,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
79,768734083509784576,"@5SOS PLEASE, HOLY SHIT, I NEED YOU RIGHT NOW #PrayingForItaly #PrayforItaly",sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
92,768507900176240640,RT @s_sneezy: #PrayForItaly all my thoughts and prayers are with you. so devastating,sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_dev
106,769561612361555968,RT @avivaplc: At #Aviva were supporting the Italian Red Cross’s #ItalyEarthquake relief efforts to help those impacted,rescue_volunteering_or_donation_effort,italy_earthquake_aug_2016,italy_earthquake_aug_2016_dev
149,768846678497566720,"RT @reportedly: This is a collaborative map, showing all points in Italy where aid for #ItalyEarthquake is being collected.",rescue_volunteering_or_donation_effort,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
113,768900382676361216,RT @orderofmalta: Thank you to everyone helping with the #ItalyEarthquake #terremoto Please #share the donation info &amp; spread the word http,sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_dev
102,769087723558887425,RT @arigiulio: #ItalyEarthquake @coldiretti Italian #farmers working hard to collect milk and other fresh produce in affected areas,rescue_volunteering_or_donation_effort,italy_earthquake_aug_2016,italy_earthquake_aug_2016_dev
120,769446957911793664,Today in Italys National Mourning. 300 people died due to a terrible earthquake.There are still missing. Today we stop. #PrayforItaly,injured_or_dead_people,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
59,768508435038109697,"RT @CBSNews: UPDATE: Death toll from #ItalyEarthquake rises to 120, hundreds injured, official says",injured_or_dead_people,italy_earthquake_aug_2016,italy_earthquake_aug_2016_dev
13,768644268714037248,Thanks a lot from #Italy @ladygaga. #PrayForItaly #TerremotoItalia #Terremoto,sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
95,768900513408675840,RT @almightyhazza94: This is so Heartbreaking.Prayers and thoughts are with all those affected by earthquake. Stay strong. #PrayForItaly h,sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
178,768588317315174400,"#prayforitaly #TerremotoItalia Always praying for you, Italy. A big hug for all the people that lost they parents.",sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
87,768548514460602369,"RT @TBN: Pray w/ us for those devastated by the earthquake in Italy. Over 120 dead, many hurting &amp; homeless. #PrayForItaly",sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_dev
104,768875866923364352,RT @Reuters: Drone captures quake destruction:  #ItalyEarthquake,infrastructure_and_utility_damage,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
238,768790486605828096,RT @fareprogressi: #ItalyEarthquake Were raising funds for the mayors of the towns most affected Please donate  htt,rescue_volunteering_or_donation_effort,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
43,768540191103586304,RT @ZaynftLina: I was in Italy a few weeks ago .. And now its completely destroyed .. Its a heartbreaking all my prayers with you Ὁ4἞E἟9 #,infrastructure_and_utility_damage,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
68,769305165233025025,"RT @ItalianTalks: We are deeply saddened as the Italy quake death toll hits 281, state funeral planned  via @Reuters",injured_or_dead_people,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
31,768854294154121216,RT @KethakiM: The town of Amatrice now described as apocalyptic by Italian Red Cross @TDellaLonga #ItalyEarthquake,infrastructure_and_utility_damage,italy_earthquake_aug_2016,italy_earthquake_aug_2016_dev
14,768699998410268672,"Thanks to all those who are working hard since yesterday, any help is appreciated #PrayForItaly",sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
227,769213364425854977,RT @Itsdrewsgirl: guys please if you have the chance to donate 2€ text the 45500 we really need help :(( #ItalyEarthquake,rescue_volunteering_or_donation_effort,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
193,769014840891437056,RT @AVB1forever: My heart goes out to those affected by the devastating earthquake in Italy. ὢ2 Stay Safe Everyone &amp; Stay Strong ὤF #PrayFo,sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
18,769051640318029824,RT @OrijiSucre: A message of solidarity to 45500 would assist quake victims. #Doyourbit #terremoto #ItalyEarthquake,rescue_volunteering_or_donation_effort,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
12,768503877188653057,RT @ahtherefulla: Sending prayers to all affected by the #ItalyEarthquake. Thinking of all our Italian beasties &amp; wishing you well! #BATB,sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
25,768762743092572160,RT @PaulaAbdul: To the victims of the devastating #ItalyEarthquake ..to their families friends &amp; loved ones: my prayers are w/ you &amp; my hea,sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_dev
98,768532732410343424,RT @adaddyblog: Our thoughts and prayers are with the families of the 120+ dead from last nights devastating #ItalyEarthquake.,sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
54,768889356731883521,RT @_sgokce: Thoughts and prayers are with the souls #Italy after this devastating earthquake Couraggio Italia! #PrayForItaly,sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
93,768893115197485056,[marioafrica]: RT ItalyUN_NY: Stories of solidarity: during #ItalyEarthquake Italy-hosted #migrants rushed to join,sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
134,768549418593312770,"RT @IHSIndiana: How To Help Italy Earthquake Victims: 8 Ways To Donate Blood, Money And Goods For Relief  #ItalyEart",rescue_volunteering_or_donation_effort,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
175,768563458119966720,"RT @Tha5SOSFamilyy: #PrayForItaly All my thoughts and prayers goes out to everyone there..ὡEI hope youre okay, please stay safe! My heart i",sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
96,768612915721089024,Please #prayforitaly ❤️ my heart goes out to all those affected ὢDὉ7 stay strongὉA❤️,sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
212,769208740591656961,"Search &amp; rescue operations still underway in #Amatrice, 3 days after #ItalyEarthquake #terremoto #afptv @afpfr @AFP",rescue_volunteering_or_donation_effort,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
234,768858230055313409,The Happiness Family continues to pray for those affected by the earthquake in Italy. Sii Forte Italia!#prayforitaly,sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
23,768482301105889280,RT @NatalieandWayne: Our hearts and thoughts go out to all those affected by the #ItalyEarthquake Sending our love to Italy,sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_dev
41,768479008564531200,RT @MileyOfficialEU: Our prayers and thoughts go to the families who lost their homes and loved ones #PrayForItaly #Amatrice,sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
94,768532198735708160,"Please donate or share this information, someone else might be able to help. #ItalyEarthquake",rescue_volunteering_or_donation_effort,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
195,768534720909045760,The big heart of humanity. Refugees and Italians together. Solidarity. #terremoto #aiutiamoci #ItalyEarthquake,sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
230,768832717496745984,if u want to donate money to help people affected by the earthquake on  #prayforItaly or here,rescue_volunteering_or_donation_effort,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
126,768749968307974145,RT @EmilyWCVB: A miraculous rescue: a little girl FOUND in the rubble; @ErikaWCVB w/those details at 6am #wcvb,rescue_volunteering_or_donation_effort,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
155,768484710985203712,RT @HOLY_WATER_: My thoughts and prayers go out to everyone affected by the earthquake in Italy ὤF❤ὤF❤ὤF #ItalyEarthquake,sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
172,768744969154785280,"please, help us, share and donate. 45500 #italy #prayforitaly #terremoto #PrayingForItaly",rescue_volunteering_or_donation_effort,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
117,768879948610281472,"Seriously wondering if I can do anything to help re #italyearthquake. Will be in area in 10 days, though 100km off. How can Londoners help?",rescue_volunteering_or_donation_effort,italy_earthquake_aug_2016,italy_earthquake_aug_2016_dev
26,769593254597763073,Deadly Earthquake in Italy - Catholic Relief Services - donate here! #earthquake #earthquakeitaly #ItalyEarthquake,rescue_volunteering_or_donation_effort,italy_earthquake_aug_2016,italy_earthquake_aug_2016_dev
27,768879098470871040,RT @CAinc: We are supporting Italian Red Cross #ItalyEarthquake relief efforts. Our hearts go out to all affected.,rescue_volunteering_or_donation_effort,italy_earthquake_aug_2016,italy_earthquake_aug_2016_dev
6,769929997075247108,"RT @rabischine: this is so sad, really sad.. #PrayForItaly #terremoto",sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_dev
0,768510891117670400,"The pictures are so heart breaking, my heart and love goes out to all those who were affected by such tragedy :( #PrayForItaly",sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_dev
217,768551329631350784,"My heart goes out to all those directly affected by the #ItalyEarthquake that has devastated the landscape. Indirectly, we are all affected",sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
184,769561307767070720,RT @ali_burrasque: My story from #ItalyEarthquake. Refugees reach out to victims among xenophobic tensions,rescue_volunteering_or_donation_effort,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
135,768516059309694976,RT @WotAustin: this is so sad :( sending my love to everyone affected by the earthquake in Italy #PrayForItaly,sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
58,768841661812248578,RT @sebastianocardi: #ItalyEarthquake #UNSG Ban Ki-moon calls President Mattarella to express solidarity to Italy &amp; praise rescue efforts h,sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_dev
15,768528183062851584,RT @gianpi_italian: Keep Itaiy in your thoughts #PrayForItaly,sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_dev
78,768513279488626688,RT @NBCNews: Photos: Crews rescue survivors buried under rubble in #ItalyEarthquake  via @NBCNewsPictures .,rescue_volunteering_or_donation_effort,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
42,768472129448869888,RT @RobloxITA: Our thoughts are with central Italians as a 6.2 magnitude earthquake struck early this morning. #ItalyEarthquake,sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_dev
63,768483580813148160,"RT @RiegertBernd: #ItalyEarthquake Church tower in Amitrice still standig, but badly damaged. Woman ask why is God doing that @dwnews",infrastructure_and_utility_damage,italy_earthquake_aug_2016,italy_earthquake_aug_2016_dev
16,769830658319454208,British charity #ShelterBox to give emergency survival kits to remotest areas hit by #ItalyEarthquake,rescue_volunteering_or_donation_effort,italy_earthquake_aug_2016,italy_earthquake_aug_2016_dev
48,768468974854082560,"RT @UKinItaly: #ItalyEarthquake, how to help: donate blood, avoid Via Salaria, if in the affected areas remove your wifi password",rescue_volunteering_or_donation_effort,italy_earthquake_aug_2016,italy_earthquake_aug_2016_dev
89,768487580052688896,RT @Abangala99: #PrayForItaly #ItalyEarthquake Prayers and thoughts goes out to the victims,sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
100,768492719823958016,RT @BigBadGravy: Pray for @antdp425 #PrayForItaly Unfuckinglucky,sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_dev
103,768519972909899778,RT @frigidaurora: This is really devastating. My thoughts and prayers to everyone who were affected by the earthquake. #PrayForItaly :,sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
45,769639619180855296,#LuttoNazionale #PrayForItaly #Terremoto #Italia #PrayForItalian #earthquake ὢ2 @ Italy,sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_dev
143,768473678162096128,RT @tamaraistone: Heartbroken. Sending healing thoughts to one of my favorite places in the world and its lovely people.,sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
14,768546385503326208,There should be place on Earth where we put all stupid people like this one and pray for earthquake to happen there,sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_dev
38,768509395328233472,My heart is broken Please pray for all of the people who has lost a relative or a friend or the house. #prayforitaly,sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_dev
109,769079711507091456,RT @Digitalwideye: How to make #donations :  Iban: IT17E0335901600100000145551. (BCITITMX). #earthquakeitaly #terre,rescue_volunteering_or_donation_effort,italy_earthquake_aug_2016,italy_earthquake_aug_2016_dev
147,768550531967098880,RT @5H_mygirls: Damn I feel bad of what happened in Italyὡ4. My prayers go out for those who got injured or killedὤFἿD. Hope everyone is safeὤ2,sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
108,768483464022728704,"RT @ABC7News: #ItalyEarthquake update: Per @ABC, at least 73 people are dead following the earthquake that struck Central Italy.",injured_or_dead_people,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
20,768500083826552832,3/4 of town of Amatrice destroyed in 6.2 magnitude #ItalyEarthquake. Aftershock felt as far as Rome.,infrastructure_and_utility_damage,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
43,768610687950041089,RT @supermarthy: Another tragic incident! Sending all my thoughts &amp; prayers to all the people affected by this devastating fortuitous event,sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_dev
91,768471424516366336,RT @etherealquartz: All my love and thoughts to those in Italy Ὁ5 #ItalyEarthquake,sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_dev
99,768887362810150912,For those who want to help this is the Italian Red Cross bank account created for #ItalyEarthquake #PrayingForItaly,rescue_volunteering_or_donation_effort,italy_earthquake_aug_2016,italy_earthquake_aug_2016_dev
9,768482573857218562,RT @wolvesalren: Everything that Ive seen so far is truly heartbreaking my prayers go out to those affected by the earthquake #PrayForItaly,sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_dev
93,768788401214676993,RT @LovesItalian: The areas worst-hit by the earthquake. Death toll rises to 247. #prayforitaly,injured_or_dead_people,italy_earthquake_aug_2016,italy_earthquake_aug_2016_dev
9,768473366072176640,RT @TheSun: At least 22 killed and many more feared dead after ‘apocalyptic’ 6.2 #ItalyEarthquake,injured_or_dead_people,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
116,769487420911935490,Italian President #SergioMattarella meets the relatives of some victims of #ItalyEarthquake during a Mass funeral.,sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
56,768550721943986180,RT @MSF_USA: #ItalyEarthquake: We have sent a team to assess needs &amp; are ready to support Italian relief agencies and authorities,rescue_volunteering_or_donation_effort,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
29,768470216514818048,"#PrayForItaly I hope people are safe now, so sad ,All love and prayers go to Italy",sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
154,769248662660743168,"Questo Mese: #ItalyEarthquake Relief, #Calabria coastal towns and 2017 #heritagetour dates -",rescue_volunteering_or_donation_effort,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
65,769125856866340864,RETWITTATE #PrayingForItaly #heartquake #terremoto #TerremotoItalia #ItalyEarthquake,sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
100,769229598148157440,"RT @giardinifranca: My thoughts, prayers and flowers to all the victims #ItalyEarthquake #amatrice",sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
34,768585857741709312,"#Italy, my thoughts and prayers are for you ὡ4ὤFἿB #ItalyEarthquake",sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
97,769280498170490881,"#ItalyEarthquake death toll hits 281, state funeral planned, rescue operation in some areas called off  via @Reuters",injured_or_dead_people,italy_earthquake_aug_2016,italy_earthquake_aug_2016_dev
3,768561132244172804,"RT @marty_walsh: My heart and prayers go out to those suffering in the #ItalyEarthquake, and the people of Italy. -MJW",sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_dev
201,768849403562033152,RT @unisdr: #ItalyEarthquake: Aftershocks hamper rescue efforts #switch2sendai #IDDR2016,rescue_volunteering_or_donation_effort,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
145,769180163364052992,RT @dreamofitaly: Join a #virtualsagra for #italyearthquake relief in honor of #amatrice and #amatriciana  /,rescue_volunteering_or_donation_effort,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
72,768530192323211264,"RT @TvLover98: #PrayForItaly Sounds better than #RIPARIANNA, tragically, she wasnt the only victims. So sorry for all of them &amp; family &amp; f",sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_dev
237,769303673327325184,RT @romewise: Head to #italy museums Sunday to help #ItalyEarthquake victims. #museums4italy @MiBACT @Turismoromaweb,rescue_volunteering_or_donation_effort,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
24,768488171109748736,RT @JesuitCollab: Lets join #PopeFrancis in praying for the victims and all those suffering as a result of the #ItalyEarthquake .,sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
226,768576704956788736,RT @thebaddestnuna: Praying that all my family and friends in Italy are safe and sound #PrayForItaly,sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
67,768622685584842752,RT @Echinanews: Death toll from powerful #ItalyEarthquake of 6.2magnitude climbs to at least 159 late Wednesday,injured_or_dead_people,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
111,768530253337747456,You can donate even if youre not in europe! #terremoto #ItalyEarthquake #PrayForItaly,rescue_volunteering_or_donation_effort,italy_earthquake_aug_2016,italy_earthquake_aug_2016_dev
5,768660580785762304,RT @GioGirimonte: Grazie Calgary!἞E἟9#PrayingForItaly #PrayForItaly #PrayForItalia #Calgary #YYC @cityofcalgary @nenshi @FrancainCalgary http,sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_dev
232,769106921781600256,"$67,960 raised of $1,000,000 goal after 1 day. Italy Earthquake Relief Fund on @globalgiving: #prayforitaly",rescue_volunteering_or_donation_effort,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
60,768567475663409156,RT @adorvnialljh: Please can u send sms to 45500 and donate 2€ for Italian victims ?? ὤF἞E἟9 #ItalyEarthquake #PrayForItaly @NiallOfficial,rescue_volunteering_or_donation_effort,italy_earthquake_aug_2016,italy_earthquake_aug_2016_dev
207,769515903469907968,from today we will donate 3 euros every Pasta allAmatriciana dish ordered from today for 2 weeks at La Taverna Restaurant #italyearthquake,rescue_volunteering_or_donation_effort,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
19,768476409954181120,RT @RealMarioTemes: Sending my love and condolences to the victims in the #ItalyEarthquake ὡE,sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
94,768491418449022976,#terremoto #protezionecivile #PrayForItaly #PrayForItaly donation,sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_dev
55,768550043385225220,RT @SweetCice_00: Pray for everyone struck by the earthquake in Central Italy. I felt the shock of the earthquake quite strongly in Umbria.,sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
61,768886902904745984,RT @VikaLarchenko: Come state? #PrayForItaly #terremoto,sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_dev
187,768479569259167745,"Thinking about #ItalyEarthquake--the victims, rescuers, devastation. Sharing this doggie who survived. #dog #cane",sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
37,768577558782803969,Rescue operations in #PescaradelTronto flattened by #ItalyEarthquake,rescue_volunteering_or_donation_effort,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
192,768584039850713089,"A friend, and a pizza. Comfort food and comfort people around me this evening, to share the pain and trying to go on. #ItalyEarthquake",sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
181,768527137770991616,RT @CraigSilverman: This photo of a damaged church is not from the earthquake in central Italy:  #italyearthquake ht,infrastructure_and_utility_damage,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
4,768519450865827840,RT @musicnews_facts: Our thoughts and prayers go out to all those affected by the earthquake in Italy from last night #PrayForItaly ὡ4,sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_dev
130,768700364753428480,God save our people. God pray for these souls. #terremoto #prayforitaly,sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
46,768807863875674112,@ShawnMendes spread to your fans the news! text the number 45500 to donate to the families who got hurt by the earthquake! ἞E἟9 #PrayForItaly,rescue_volunteering_or_donation_effort,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
84,768578296145588224,"RT @SLAYBEATRICE: this is absolutely horrible, i wish nothing but strength to the victims and victims families #PrayForItaly",sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
225,768770671644119040,Prosecutors begin inquiry into #italyEarthquake - asking why did quake proof school at #Amatrice &amp; others collapse,infrastructure_and_utility_damage,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
229,768921451684622336,THIS IS SO IMPORTANT!!! #ItalyEarthquake #terremoto #CroceRossaItaliana #PrayForItaly ❤️ὤFἿBὤFἿB἞E἟9,sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
233,768472042605776897,RT @MJohnsonCTV: .@stpierre_ch offers condolences to families of #ItalyEarthquake victims; says many Italians in #Quebec are worried about,sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
78,768487216997920768,RT @mercerswife: Praying for those families affected by the train accident in Italy. Unimaginable with a system so widely used in Europe. #,sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_dev
10,768752134145859585,RT @RT_com: LIVE NOW: Rescue op in #PescaraDelTronto after 6.2 #ItalyEarthquake,rescue_volunteering_or_donation_effort,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
55,769912831949012992,RT @_Nico_Piro_: #ItalyEarthquake Pescara del Tronto looks like a city after an aerial bombing. Terrifying. Lets help #survivors,infrastructure_and_utility_damage,italy_earthquake_aug_2016,italy_earthquake_aug_2016_dev
67,768541439194177536,"If you want to contribute to earthquake efforts, text your donation. #terremoto",rescue_volunteering_or_donation_effort,italy_earthquake_aug_2016,italy_earthquake_aug_2016_dev
113,768847224101081089,Quake: Provisional death toll revised down to 241 #prayforitaly #ItalyEarthquake #devastation  via @Agenzia_Ansa,injured_or_dead_people,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
76,769291146761760768,RT @DEloveftNeens: If you can and want to help this is the link to donate to @crocerossa #PrayingForItaly #ItalyEarthquake RT ❤️ὤFἿB἞E἟9,rescue_volunteering_or_donation_effort,italy_earthquake_aug_2016,italy_earthquake_aug_2016_dev
99,769563239931846656,RT @favouritizm: Please #donate or #RT to help the #Earthquake victims of #Lazio  #ItalyEarthquake #TerremotoItalia,rescue_volunteering_or_donation_effort,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
198,768482796218228737,Thoughts are with those effected by the Earthquake in Italy today.,sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
95,768845090764754945,RT @alaskaHQ: Italy’s civil protection service says the death toll has reached 250. #ItalyEarthquake,injured_or_dead_people,italy_earthquake_aug_2016,italy_earthquake_aug_2016_dev
186,768474851963203584,"RT @alice_van_pelt: #PrayForItaly love and thoughts to my home, hope the worst is over and that everyone is safe. ἞E἟9",sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
10,768903726421594112,RT @BlogRArmitage: How to help victims of the Italy earthquake ✨✨✨✨✨ #ItalyEarthquake #Amatrice @CNNI,rescue_volunteering_or_donation_effort,italy_earthquake_aug_2016,italy_earthquake_aug_2016_dev
38,768472691477209088,"RT @kathyireland: Italy earthquake: at least 73 killed in mountain villages – live  Please, #PrayForItaly",injured_or_dead_people,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
169,769176807916576768,RT @ValvonaCrolla: Were boiling Spaghetti allAmatriciana from today @ V&amp;C #CaffèBar to support those affected #ItalyEarthquake £2 from ev,sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
2,768547619455074305,More Than 120 Dead In Italy Earthquake As Towns Turned To Ruins ὢ2 #ItalyEarthquake,injured_or_dead_people,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
21,769133796654407680,RT @suffragettecine: Venice film festival in memory of the earthquakes Italian victims will delate the opening gala. #ItalyEarthquake htt,sympathy_and_support,italy_earthquake_aug_2016,italy_earthquake_aug_2016_dev
51,768565982612848640,RT @dgatopoulos: The Latest: Death toll in Italian earthquake rises to 120 #ItalyEarthquake,injured_or_dead_people,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
151,768851443117879296,Restaurants around the world turn to Amatrices famous pasta to aid recovery #ItalyEarthquake,rescue_volunteering_or_donation_effort,italy_earthquake_aug_2016,italy_earthquake_aug_2016_test
1,769541185706786817,"Mass funeral held to mourn #ItalyEarthquake victims, death toll rises to 290",injured_or_dead_people,italy_earthquake_aug_2016,italy_earthquake_aug_2016_dev
